review,analysis,k,span_years,studies_per_year,start_year,end_year
CD015332_pub2_data.rds,17::overall,6,2.0,3.0,2018,2020
CD015332_pub2_data.rds,18::overall,6,2.0,3.0,2018,2020
CD015332_pub2_data.rds,1::overall,11,6.0,1.833333,2014,2020
CD015332_pub2_data.rds,22::overall,6,2.0,3.0,2018,2020
CD015332_pub2_data.rds,24::overall,6,2.0,3.0,2018,2020
CD015332_pub2_data.rds,25::overall,6,2.0,3.0,2018,2020
CD015332_pub2_data.rds,27::overall,7,2.0,3.5,2018,2020
CD015332_pub2_data.rds,2::overall,9,6.0,1.5,2014,2020
CD015332_pub2_data.rds,31::overall,7,2.0,3.5,2018,2020
CD015332_pub2_data.rds,38::overall,5,2.0,2.5,2018,2020
CD015332_pub2_data.rds,3::overall,14,6.0,2.333333,2014,2020
CD015332_pub2_data.rds,41::overall,5,2.0,2.5,2018,2020
CD015332_pub2_data.rds,4::overall,11,6.0,1.833333,2014,2020
CD015332_pub2_data.rds,5::overall,11,6.0,1.833333,2014,2020
CD015332_pub2_data.rds,6::overall,10,6.0,1.666667,2014,2020
CD015332_pub2_data.rds,7::overall,12,6.0,2.0,2014,2020
CD015332_pub2_data.rds,8::overall,7,6.0,1.166667,2014,2020
CD015332_pub2_data.rds,9::overall,6,6.0,1.0,2014,2020
CD015350_pub2_data.rds,1::1.0,5,9.0,0.555556,2001,2010
CD015350_pub2_data.rds,1::2.0,6,11.0,0.545455,2000,2011
CD015350_pub2_data.rds,1::nan,5,17.0,0.294118,2004,2021
CD015350_pub2_data.rds,5::2.0,7,15.0,0.466667,1995,2010
CD015350_pub2_data.rds,6::1.0,6,15.0,0.4,2001,2016
CD015350_pub2_data.rds,6::2.0,7,12.0,0.583333,1995,2007
CD015350_pub2_data.rds,7::nan,5,21.0,0.238095,1995,2016
CD015373_pub2_data.rds,15::nan,6,22.0,0.272727,1998,2020
CD015373_pub2_data.rds,1::nan,16,42.0,0.380952,1980,2022
CD015373_pub2_data.rds,23::nan,8,21.0,0.380952,1998,2019
CD015373_pub2_data.rds,2::nan,17,24.0,0.708333,1998,2022
CD015373_pub2_data.rds,3::nan,8,20.0,0.4,1999,2019
CD015373_pub2_data.rds,4::4.0,5,21.0,0.238095,1998,2019
CD015373_pub2_data.rds,4::nan,9,20.0,0.45,2000,2020
CD015373_pub2_data.rds,7::nan,5,14.0,0.357143,2003,2017
CD015373_pub2_data.rds,8::nan,5,11.0,0.454545,2006,2017
CD015373_pub2_data.rds,9::nan,6,12.0,0.5,2008,2020
CD015383_pub2_data.rds,1::overall,6,11.0,0.545455,2011,2022
CD015383_pub2_data.rds,2::overall,6,11.0,0.545455,2011,2022
CD015383_pub2_data.rds,3::overall,5,11.0,0.454545,2011,2022
CD015383_pub2_data.rds,4::overall,5,11.0,0.454545,2011,2022
CD015387_pub2_data.rds,1::nan,35,35.0,1.0,1989,2024
CD015387_pub2_data.rds,2::nan,8,19.0,0.421053,2005,2024
CD015387_pub2_data.rds,3::3.0,6,17.0,0.352941,2002,2019
CD015387_pub2_data.rds,3::nan,28,35.0,0.8,1989,2024
CD015387_pub2_data.rds,4::nan,21,35.0,0.6,1989,2024
CD015387_pub2_data.rds,5::nan,17,35.0,0.485714,1989,2024
CD015387_pub2_data.rds,6::2.0,10,17.0,0.588235,2002,2019
CD015387_pub2_data.rds,7::nan,7,22.0,0.318182,2002,2024
CD015387_pub2_data.rds,8::2.0,5,17.0,0.294118,2002,2019
CD015395_pub3_data.rds,4::overall,5,2.0,2.5,2021,2023
CD015432_pub2_data.rds,10::overall,7,29.0,0.241379,1992,2021
CD015432_pub2_data.rds,12::overall,5,19.0,0.263158,2003,2022
CD015432_pub2_data.rds,13::overall,13,30.0,0.433333,1992,2022
CD015432_pub2_data.rds,14::overall,14,30.0,0.466667,1992,2022
CD015432_pub2_data.rds,1::overall,10,28.0,0.357143,1994,2022
CD015432_pub2_data.rds,2::overall,17,28.0,0.607143,1994,2022
CD015432_pub2_data.rds,3::overall,14,28.0,0.5,1994,2022
CD015432_pub2_data.rds,4::overall,7,28.0,0.25,1994,2022
CD015432_pub2_data.rds,5::overall,7,25.0,0.28,1997,2022
CD015432_pub2_data.rds,6::overall,13,28.0,0.464286,1994,2022
CD015432_pub2_data.rds,7::overall,14,28.0,0.5,1994,2022
CD015432_pub2_data.rds,8::overall,10,21.0,0.47619,1992,2013
CD015432_pub2_data.rds,9::overall,17,30.0,0.566667,1992,2022
CD015443_pub2_data.rds,10::overall,15,31.0,0.483871,1989,2020
CD015443_pub2_data.rds,1::overall,17,25.0,0.68,1995,2020
CD015443_pub2_data.rds,2::overall,27,31.0,0.870968,1989,2020
CD015443_pub2_data.rds,3::overall,5,27.0,0.185185,1989,2016
CD015443_pub2_data.rds,4::overall,12,27.0,0.444444,1991,2018
CD015443_pub2_data.rds,5::overall,7,29.0,0.241379,1989,2018
CD015448_pub2_data.rds,1::overall,16,8.0,2.0,2014,2022
CD015448_pub2_data.rds,2::overall,5,4.0,1.25,2018,2022
CD015448_pub2_data.rds,3::overall,11,8.0,1.375,2014,2022
CD015448_pub2_data.rds,6::overall,5,8.0,0.625,2014,2022
CD015462_pub2_data.rds,10::overall,5,34.0,0.147059,1985,2019
CD015476_pub2_data.rds,10::nan,14,6.0,2.333333,2017,2023
CD015476_pub2_data.rds,11::nan,11,6.0,1.833333,2017,2023
CD015476_pub2_data.rds,12::nan,6,3.0,2.0,2020,2023
CD015476_pub2_data.rds,13::nan,10,3.0,3.333333,2020,2023
CD015476_pub2_data.rds,14::nan,6,3.0,2.0,2020,2023
CD015476_pub2_data.rds,1::1.0,6,4.0,1.5,2019,2023
CD015476_pub2_data.rds,1::nan,27,6.0,4.5,2017,2023
CD015476_pub2_data.rds,2::1.0,5,3.0,1.666667,2017,2020
CD015476_pub2_data.rds,2::2.0,10,2.0,5.0,2021,2023
CD015476_pub2_data.rds,2::nan,7,3.0,2.333333,2020,2023
CD015476_pub2_data.rds,3::nan,11,3.0,3.666667,2020,2023
CD015476_pub2_data.rds,4::2.0,10,6.0,1.666667,2017,2023
CD015476_pub2_data.rds,4::nan,7,3.0,2.333333,2020,2023
CD015476_pub2_data.rds,5::1.0,6,4.0,1.5,2019,2023
CD015476_pub2_data.rds,6::nan,12,6.0,2.0,2017,2023
CD015476_pub2_data.rds,7::nan,9,6.0,1.5,2017,2023
CD015476_pub2_data.rds,8::nan,9,3.0,3.0,2020,2023
CD015476_pub2_data.rds,9::nan,6,3.0,2.0,2020,2023
CD015495_data.rds,1::overall,18,4.0,4.5,2018,2022
CD015495_data.rds,2::overall,16,4.0,4.0,2017,2021
CD015495_data.rds,3::overall,7,4.0,1.75,2017,2021
CD015517_data.rds,1::overall,72,18.0,4.0,2003,2021
CD015517_data.rds,2::overall,40,18.0,2.222222,2003,2021
CD015517_data.rds,3::overall,47,18.0,2.611111,2003,2021
CD015517_data.rds,4::overall,25,16.0,1.5625,2003,2019
CD015517_data.rds,5::overall,14,15.0,0.933333,2003,2018
CD015517_data.rds,6::overall,6,16.0,0.375,2003,2019
CD015517_data.rds,8::overall,5,15.0,0.333333,2003,2018
CD015518_data.rds,1::overall,88,19.0,4.631579,2003,2022
CD015518_data.rds,2::overall,80,19.0,4.210526,2003,2022
CD015518_data.rds,3::overall,18,15.0,1.2,2007,2022
CD015518_data.rds,4::overall,13,19.0,0.684211,2003,2022
CD015519_pub2_data.rds,1::overall,13,16.0,0.8125,2007,2023
CD015519_pub2_data.rds,2::overall,10,16.0,0.625,2007,2023
CD015519_pub2_data.rds,3::overall,8,13.0,0.615385,2007,2020
CD015520_data.rds,1::1.0,14,14.0,1.0,2007,2021
CD015520_data.rds,1::2.0,16,14.0,1.142857,2007,2021
CD015520_data.rds,1::nan,8,14.0,0.571429,2007,2021
CD015520_data.rds,2::1.0,7,14.0,0.5,2007,2021
CD015520_data.rds,2::2.0,12,14.0,0.857143,2007,2021
CD015520_data.rds,3::nan,5,12.0,0.416667,2007,2019
CD015520_data.rds,4::nan,5,8.0,0.625,2013,2021
CD015524_pub2_data.rds,10::nan,12,12.0,1.0,2012,2024
CD015524_pub2_data.rds,11::nan,11,10.0,1.1,2012,2022
CD015524_pub2_data.rds,12::nan,9,10.0,0.9,2012,2022
CD015524_pub2_data.rds,13::nan,6,10.0,0.6,2012,2022
CD015524_pub2_data.rds,14::nan,8,12.0,0.666667,2012,2024
CD015524_pub2_data.rds,15::nan,8,12.0,0.666667,2012,2024
CD015524_pub2_data.rds,16::nan,9,12.0,0.75,2012,2024
CD015524_pub2_data.rds,17::nan,9,12.0,0.75,2012,2024
CD015524_pub2_data.rds,18::nan,8,12.0,0.666667,2012,2024
CD015524_pub2_data.rds,19::nan,5,7.0,0.714286,2017,2024
CD015524_pub2_data.rds,1::nan,10,10.0,1.0,2012,2022
CD015524_pub2_data.rds,20::nan,5,7.0,0.714286,2017,2024
CD015524_pub2_data.rds,21::nan,5,7.0,0.714286,2017,2024
CD015524_pub2_data.rds,22::nan,8,9.0,0.888889,2015,2024
CD015524_pub2_data.rds,23::nan,7,9.0,0.777778,2015,2024
CD015524_pub2_data.rds,24::nan,6,9.0,0.666667,2015,2024
CD015524_pub2_data.rds,25::nan,5,9.0,0.555556,2015,2024
CD015524_pub2_data.rds,26::nan,5,3.0,1.666667,2021,2024
CD015524_pub2_data.rds,27::nan,5,3.0,1.666667,2021,2024
CD015524_pub2_data.rds,2::nan,11,10.0,1.1,2012,2022
CD015524_pub2_data.rds,30::nan,6,9.0,0.666667,2015,2024
CD015524_pub2_data.rds,31::nan,6,9.0,0.666667,2015,2024
CD015524_pub2_data.rds,35::nan,5,9.0,0.555556,2013,2022
CD015524_pub2_data.rds,3::nan,11,10.0,1.1,2012,2022
CD015524_pub2_data.rds,4::nan,15,12.0,1.25,2012,2024
CD015524_pub2_data.rds,5::nan,17,12.0,1.416667,2012,2024
CD015524_pub2_data.rds,6::nan,14,11.0,1.272727,2013,2024
CD015524_pub2_data.rds,7::nan,9,10.0,0.9,2014,2024
CD015524_pub2_data.rds,8::nan,14,12.0,1.166667,2012,2024
CD015524_pub2_data.rds,9::nan,12,12.0,1.0,2012,2024
CD015530_pub2_data.rds,1::nan,5,6.0,0.833333,2016,2022
CD015532_data.rds,10::overall,6,1.0,6.0,2021,2022
CD015532_data.rds,12::overall,8,2.0,4.0,2020,2022
CD015532_data.rds,17::overall,5,2.0,2.5,2020,2022
CD015532_data.rds,1::overall,22,2.0,11.0,2020,2022
CD015532_data.rds,2::overall,14,1.0,14.0,2021,2022
CD015532_data.rds,3::overall,11,2.0,5.5,2020,2022
CD015532_data.rds,4::overall,13,1.0,13.0,2021,2022
CD015532_data.rds,5::overall,10,2.0,5.0,2020,2022
CD015532_data.rds,6::overall,11,2.0,5.5,2020,2022
CD015532_data.rds,7::overall,13,2.0,6.5,2020,2022
CD015532_data.rds,8::overall,6,1.0,6.0,2020,2021
CD015532_data.rds,9::overall,5,2.0,2.5,2020,2022
CD015536_pub2_data.rds,10::nan,25,20.0,1.25,2001,2021
CD015536_pub2_data.rds,1::3.0,12,20.0,0.6,2001,2021
CD015536_pub2_data.rds,1::nan,20,16.0,1.25,2005,2021
CD015536_pub2_data.rds,2::2.0,13,20.0,0.65,2001,2021
CD015536_pub2_data.rds,2::nan,25,20.0,1.25,2001,2021
CD015536_pub2_data.rds,3::nan,11,16.0,0.6875,2005,2021
CD015536_pub2_data.rds,4::1.0,10,13.0,0.769231,2008,2021
CD015536_pub2_data.rds,4::2.0,5,20.0,0.25,2001,2021
CD015536_pub2_data.rds,4::nan,13,16.0,0.8125,2005,2021
CD015536_pub2_data.rds,6::nan,23,20.0,1.15,2001,2021
CD015536_pub2_data.rds,7::nan,30,21.0,1.428571,2001,2022
CD015536_pub2_data.rds,8::nan,21,20.0,1.05,2001,2021
CD015536_pub2_data.rds,9::nan,24,20.0,1.2,2001,2021
CD015551_pub2_data.rds,1::nan,5,20.0,0.25,2004,2024
CD015551_pub2_data.rds,2::nan,6,20.0,0.3,2004,2024
CD015551_pub2_data.rds,3::nan,6,18.0,0.333333,2004,2022
CD015573_data.rds,2::overall,5,2.0,2.5,2020,2022
CD015584_pub2_data.rds,10::nan,6,11.0,0.545455,2011,2022
CD015584_pub2_data.rds,1::1.0,11,15.0,0.733333,2007,2022
CD015584_pub2_data.rds,1::nan,9,12.0,0.75,2010,2022
CD015584_pub2_data.rds,2::nan,15,15.0,1.0,2007,2022
CD015584_pub2_data.rds,3::nan,6,12.0,0.5,2010,2022
CD015584_pub2_data.rds,4::nan,16,15.0,1.066667,2007,2022
CD015584_pub2_data.rds,5::1.0,6,3.0,2.0,2010,2013
CD015584_pub2_data.rds,5::nan,6,13.0,0.461538,2007,2020
CD015584_pub2_data.rds,6::1.0,12,15.0,0.8,2007,2022
CD015584_pub2_data.rds,6::nan,7,12.0,0.583333,2010,2022
CD015584_pub2_data.rds,8::nan,7,10.0,0.7,2010,2020
CD015584_pub2_data.rds,9::nan,9,13.0,0.692308,2007,2020
CD015588_pub2_data.rds,11::overall,6,7.0,0.857143,2013,2020
CD015588_pub2_data.rds,13::overall,8,5.0,1.6,2013,2018
CD015588_pub2_data.rds,17::overall,6,7.0,0.857143,2013,2020
CD015588_pub2_data.rds,18::overall,6,9.0,0.666667,2014,2023
CD015588_pub2_data.rds,19::overall,5,6.0,0.833333,2014,2020
CD015588_pub2_data.rds,1::overall,30,9.0,3.333333,2013,2022
CD015588_pub2_data.rds,20::overall,10,9.0,1.111111,2013,2022
CD015588_pub2_data.rds,21::overall,14,9.0,1.555556,2013,2022
CD015588_pub2_data.rds,25::overall,5,5.0,1.0,2013,2018
CD015588_pub2_data.rds,26::overall,9,8.0,1.125,2013,2021
CD015588_pub2_data.rds,27::overall,10,9.0,1.111111,2013,2022
CD015588_pub2_data.rds,2::overall,25,9.0,2.777778,2013,2022
CD015588_pub2_data.rds,33::overall,8,5.0,1.6,2017,2022
CD015588_pub2_data.rds,34::overall,13,9.0,1.444444,2013,2022
CD015588_pub2_data.rds,3::overall,25,9.0,2.777778,2013,2022
CD015588_pub2_data.rds,42::overall,18,9.0,2.0,2013,2022
CD015588_pub2_data.rds,43::overall,10,6.0,1.666667,2013,2019
CD015588_pub2_data.rds,44::overall,17,9.0,1.888889,2013,2022
CD015588_pub2_data.rds,45::overall,15,6.0,2.5,2013,2019
CD015588_pub2_data.rds,46::overall,6,4.0,1.5,2013,2017
CD015588_pub2_data.rds,47::overall,17,9.0,1.888889,2013,2022
CD015588_pub2_data.rds,49::overall,8,5.0,1.6,2017,2022
CD015588_pub2_data.rds,4::overall,20,9.0,2.222222,2013,2022
CD015588_pub2_data.rds,50::overall,8,8.0,1.0,2013,2021
CD015588_pub2_data.rds,51::overall,16,9.0,1.777778,2013,2022
CD015588_pub2_data.rds,52::overall,13,7.0,1.857143,2013,2020
CD015588_pub2_data.rds,53::overall,16,9.0,1.777778,2013,2022
CD015588_pub2_data.rds,54::overall,13,8.0,1.625,2013,2021
CD015588_pub2_data.rds,55::overall,14,9.0,1.555556,2013,2022
CD015588_pub2_data.rds,56::overall,6,7.0,0.857143,2013,2020
CD015588_pub2_data.rds,5::overall,5,2.0,2.5,2018,2020
CD015588_pub2_data.rds,6::overall,10,7.0,1.428571,2013,2020
CD015588_pub2_data.rds,7::overall,5,4.0,1.25,2018,2022
CD015636_pub2_data.rds,1::overall,7,0.0,7.0,2021,2021
CD015673_pub2_data.rds,1::overall,8,22.0,0.363636,1992,2014
CD015673_pub2_data.rds,2::overall,10,22.0,0.454545,1992,2014
CD015673_pub2_data.rds,3::overall,14,16.0,0.875,1998,2014
CD015673_pub2_data.rds,4::overall,6,16.0,0.375,1998,2014
CD015673_pub2_data.rds,5::overall,10,16.0,0.625,1998,2014
CD015673_pub2_data.rds,6::overall,6,11.0,0.545455,1998,2009
CD015673_pub2_data.rds,8::overall,15,22.0,0.681818,1992,2014
CD015673_pub2_data.rds,9::overall,8,17.0,0.470588,1992,2009
CD015698_pub2_data.rds,1::1.0,5,26.0,0.192308,1999,2025
CD015721_pub2_data.rds,1::nan,6,2.0,3.0,2020,2022
CD015721_pub2_data.rds,2::nan,6,2.0,3.0,2020,2022
CD015721_pub2_data.rds,3::nan,6,2.0,3.0,2020,2022
CD015721_pub2_data.rds,4::nan,6,2.0,3.0,2020,2022
CD015721_pub2_data.rds,5::nan,6,2.0,3.0,2020,2022
CD015721_pub2_data.rds,6::nan,6,2.0,3.0,2020,2022
CD015721_pub2_data.rds,7::nan,5,2.0,2.5,2020,2022
CD015746_pub2_data.rds,1::1.0,7,7.0,1.0,2015,2022
CD015746_pub2_data.rds,1::2.0,5,22.0,0.227273,2001,2023
CD015746_pub2_data.rds,1::3.0,5,7.0,0.714286,2017,2024
CD015746_pub2_data.rds,1::nan,7,0.0,7.0,2016,2016
CD015746_pub2_data.rds,2::1.0,8,23.0,0.347826,2001,2024
CD015746_pub2_data.rds,2::2.0,9,22.0,0.409091,2001,2023
CD015746_pub2_data.rds,2::nan,7,0.0,7.0,2021,2021
CD015746_pub2_data.rds,3::1.0,6,9.0,0.666667,2015,2024
CD015746_pub2_data.rds,3::nan,7,0.0,7.0,2021,2021
CD015746_pub2_data.rds,4::3.0,5,7.0,0.714286,2017,2024
CD015746_pub2_data.rds,4::nan,7,0.0,7.0,2021,2021
CD015749_pub2_data.rds,1::overall,8,7.0,1.142857,2010,2017
CD015749_pub2_data.rds,2::overall,6,7.0,0.857143,2010,2017
CD015749_pub2_data.rds,3::overall,19,13.0,1.461538,2004,2017
CD015749_pub2_data.rds,4::overall,7,7.0,1.0,2010,2017
CD015749_pub2_data.rds,5::overall,6,7.0,0.857143,2010,2017
CD015749_pub2_data.rds,7::overall,6,6.0,1.0,2010,2016
CD015751_pub2_data.rds,1::overall,6,16.0,0.375,2003,2019
CD015751_pub2_data.rds,2::overall,12,16.0,0.75,2003,2019
CD015751_pub2_data.rds,3::overall,6,13.0,0.461538,2006,2019
CD015779_data.rds,1::overall,8,23.0,0.347826,1950,1973
CD015790_pub2_data.rds,3::overall,6,16.0,0.375,2002,2018
CD015790_pub2_data.rds,4::overall,6,9.0,0.666667,2013,2022
CD015790_pub2_data.rds,6::overall,5,15.0,0.333333,2002,2017
CD015790_pub2_data.rds,7::overall,7,23.0,0.304348,1999,2022
CD015790_pub2_data.rds,9::overall,6,18.0,0.333333,2004,2022
CD015804_pub2_data.rds,10::overall,8,6.0,1.333333,2017,2023
CD015804_pub2_data.rds,1::overall,8,6.0,1.333333,2017,2023
CD015804_pub2_data.rds,2::overall,7,6.0,1.166667,2017,2023
CD015804_pub2_data.rds,3::overall,7,6.0,1.166667,2017,2023
CD015804_pub2_data.rds,7::overall,7,6.0,1.166667,2017,2023
CD015804_pub2_data.rds,8::overall,8,6.0,1.333333,2017,2023
CD015804_pub2_data.rds,9::overall,8,6.0,1.333333,2017,2023
CD015820_pub2_data.rds,1::nan,7,16.0,0.4375,2006,2022
CD015820_pub2_data.rds,3::nan,7,9.0,0.777778,2014,2023
CD015820_pub2_data.rds,6::nan,5,10.0,0.5,2012,2022
CD015824_pub2_data.rds,4::2.0,5,13.0,0.384615,2011,2024
CD015824_pub2_data.rds,5::1.0,9,19.0,0.473684,2005,2024
CD015824_pub2_data.rds,6::2.0,5,13.0,0.384615,2011,2024
CD015849_pub2_data.rds,10::overall,6,7.0,0.857143,2016,2023
CD015849_pub2_data.rds,11::overall,8,6.0,1.333333,2016,2022
CD015849_pub2_data.rds,12::overall,12,8.0,1.5,2016,2024
CD015849_pub2_data.rds,13::overall,7,7.0,1.0,2016,2023
CD015849_pub2_data.rds,14::overall,9,8.0,1.125,2016,2024
CD015849_pub2_data.rds,16::overall,6,6.0,1.0,2017,2023
CD015849_pub2_data.rds,1::overall,41,11.0,3.727273,2013,2024
CD015849_pub2_data.rds,22::overall,6,6.0,1.0,2017,2023
CD015849_pub2_data.rds,23::overall,6,2.0,3.0,2017,2019
CD015849_pub2_data.rds,25::overall,5,5.0,1.0,2014,2019
CD015849_pub2_data.rds,2::overall,24,10.0,2.4,2014,2024
CD015849_pub2_data.rds,39::overall,8,8.0,1.0,2016,2024
CD015849_pub2_data.rds,3::overall,29,11.0,2.636364,2013,2024
CD015849_pub2_data.rds,48::overall,6,6.0,1.0,2013,2019
CD015849_pub2_data.rds,4::overall,13,10.0,1.3,2014,2024
CD015849_pub2_data.rds,5::overall,17,10.0,1.7,2014,2024
CD015849_pub2_data.rds,6::overall,21,10.0,2.1,2014,2024
CD015849_pub2_data.rds,7::overall,7,5.0,1.4,2014,2019
CD015849_pub2_data.rds,8::overall,11,5.0,2.2,2014,2019
CD015849_pub2_data.rds,9::overall,10,9.0,1.111111,2014,2023
CD015854_data.rds,1::1.0,5,6.0,0.833333,2011,2017
CD015854_data.rds,1::nan,6,17.0,0.352941,2002,2019
CD015854_data.rds,2::nan,5,13.0,0.384615,2006,2019
CD015854_data.rds,3::1.0,5,11.0,0.454545,2006,2017
CD015854_data.rds,3::2.0,5,13.0,0.384615,2002,2015
CD015854_data.rds,4::1.0,5,11.0,0.454545,2011,2022
CD015855_data.rds,1::nan,11,34.0,0.323529,1980,2014
CD015855_data.rds,2::nan,10,25.0,0.4,1980,2005
CD015855_data.rds,3::nan,9,26.0,0.346154,1980,2006
CD015855_data.rds,4::1.0,5,23.0,0.217391,1993,2016
CD015855_data.rds,5::nan,6,17.0,0.352941,2002,2019
CD015855_data.rds,6::nan,5,17.0,0.294118,2002,2019
CD015875_data.rds,10::nan,7,11.0,0.636364,2012,2023
CD015875_data.rds,11::nan,6,9.0,0.666667,2012,2021
CD015875_data.rds,12::nan,7,11.0,0.636364,2012,2023
CD015875_data.rds,13::nan,7,9.0,0.777778,2014,2023
CD015875_data.rds,14::nan,6,9.0,0.666667,2014,2023
CD015875_data.rds,15::nan,5,9.0,0.555556,2014,2023
CD015875_data.rds,16::nan,7,10.0,0.7,2014,2024
CD015875_data.rds,17::nan,5,6.0,0.833333,2018,2024
CD015875_data.rds,18::nan,5,6.0,0.833333,2018,2024
CD015875_data.rds,1::nan,10,8.0,1.25,2015,2023
CD015875_data.rds,21::nan,6,12.0,0.5,2012,2024
CD015875_data.rds,22::nan,5,12.0,0.416667,2012,2024
CD015875_data.rds,23::nan,6,12.0,0.5,2012,2024
CD015875_data.rds,2::nan,11,11.0,1.0,2012,2023
CD015875_data.rds,3::nan,10,12.0,0.833333,2012,2024
CD015875_data.rds,4::nan,10,12.0,0.833333,2012,2024
CD015875_data.rds,5::nan,9,12.0,0.75,2012,2024
CD015875_data.rds,6::nan,10,12.0,0.833333,2012,2024
CD015875_data.rds,7::nan,10,9.0,1.111111,2014,2023
CD015875_data.rds,8::nan,8,11.0,0.727273,2012,2023
CD015875_data.rds,9::nan,7,9.0,0.777778,2014,2023
CD015894_pub2_data.rds,1::1.0,8,6.0,1.333333,2015,2021
CD015894_pub2_data.rds,1::2.0,5,12.0,0.416667,2011,2023
CD015932_pub2_data.rds,2::2.0,5,25.0,0.2,1998,2023
CD015968_data.rds,2::nan,5,11.0,0.454545,2012,2023
CD015968_data.rds,4::nan,5,15.0,0.333333,2008,2023
CD016001_data.rds,10::1,5,10.0,0.5,2009,2019
CD016001_data.rds,13::2,5,14.0,0.357143,2004,2018
CD016001_data.rds,14::1,7,20.0,0.35,2001,2021
CD016001_data.rds,17::1,7,13.0,0.538462,2008,2021
CD016001_data.rds,1::1,18,20.0,0.9,2001,2021
CD016001_data.rds,1::2,8,14.0,0.571429,2004,2018
CD016002_data.rds,13::1,11,27.0,0.407407,1993,2020
CD016002_data.rds,13::2,9,15.0,0.6,2007,2022
CD016002_data.rds,15::1,11,16.0,0.6875,2006,2022
CD016002_data.rds,15::2,10,24.0,0.416667,1998,2022
CD016002_data.rds,16::1,11,29.0,0.37931,1993,2022
CD016002_data.rds,16::2,11,25.0,0.44,1998,2023
CD016002_data.rds,17::1,5,18.0,0.277778,2004,2022
CD016002_data.rds,17::2,10,16.0,0.625,2007,2023
CD016002_data.rds,19::2,5,19.0,0.263158,2003,2022
CD016002_data.rds,1::1,18,23.0,0.782609,1999,2022
CD016002_data.rds,1::2,16,25.0,0.64,1998,2023
CD016002_data.rds,23::2,5,9.0,0.555556,2003,2012
CD016002_data.rds,24::2,5,19.0,0.263158,2003,2022
CD016002_data.rds,25::2,8,15.0,0.533333,2007,2022
CD016002_data.rds,2::2,9,19.0,0.473684,2003,2022
CD016002_data.rds,2::3,8,18.0,0.444444,1998,2016
CD016002_data.rds,3::2,9,18.0,0.5,2003,2021
CD016002_data.rds,4::2,5,15.0,0.333333,2007,2022
CD016031_data.rds,10::nan,7,7.0,1.0,2015,2022
CD016031_data.rds,11::nan,8,12.0,0.666667,2012,2024
CD016031_data.rds,12::nan,6,13.0,0.461538,2011,2024
CD016031_data.rds,14::nan,7,43.0,0.162791,1981,2024
CD016031_data.rds,15::1.0,13,43.0,0.302326,1981,2024
CD016031_data.rds,15::2.0,5,9.0,0.555556,2012,2021
CD016031_data.rds,15::3.0,6,12.0,0.5,2012,2024
CD016031_data.rds,15::4.0,5,43.0,0.116279,1981,2024
CD016031_data.rds,15::5.0,6,9.0,0.666667,2015,2024
CD016031_data.rds,16::3.0,5,2.0,2.5,2022,2024
CD016031_data.rds,17::1.0,15,11.0,1.363636,2013,2024
CD016031_data.rds,17::2.0,10,11.0,0.909091,2013,2024
CD016031_data.rds,18::1.0,10,11.0,0.909091,2013,2024
CD016031_data.rds,19::1.0,11,11.0,1.0,2013,2024
CD016031_data.rds,19::2.0,8,10.0,0.8,2013,2023
CD016031_data.rds,20::1.0,5,9.0,0.555556,2015,2024
CD016031_data.rds,3::nan,5,13.0,0.384615,2011,2024
CD016031_data.rds,5::nan,9,13.0,0.692308,2011,2024
CD016031_data.rds,6::nan,5,43.0,0.116279,1981,2024
CD016031_data.rds,7::nan,7,10.0,0.7,2012,2022
CD016031_data.rds,8::nan,10,43.0,0.232558,1981,2024
CD016031_data.rds,9::nan,11,43.0,0.255814,1981,2024
CD016058_pub2_data.rds,1::overall,10,4.0,2.5,2020,2024
CD016058_pub2_data.rds,2::overall,10,4.0,2.5,2020,2024
CD016058_pub2_data.rds,3::overall,11,4.0,2.75,2020,2024
CD016058_pub2_data.rds,4::overall,8,4.0,2.0,2020,2024
CD016058_pub2_data.rds,5::overall,5,3.0,1.666667,2021,2024
CD016064_data.rds,1::1.0,106,34.0,3.117647,1990,2024
CD016064_data.rds,1::2.0,45,34.0,1.323529,1990,2024
CD016064_data.rds,1::3.0,17,30.0,0.566667,1994,2024
CD016064_data.rds,1::4.0,6,18.0,0.333333,2000,2018
CD016064_data.rds,1::nan,12,31.0,0.387097,1990,2021
CD016064_data.rds,2::1.0,69,34.0,2.029412,1990,2024
CD016064_data.rds,2::2.0,45,34.0,1.323529,1990,2024
CD016064_data.rds,2::3.0,18,30.0,0.6,1994,2024
CD016064_data.rds,2::nan,11,31.0,0.354839,1990,2021
CD016064_data.rds,3::1.0,46,30.0,1.533333,1994,2024
CD016064_data.rds,3::2.0,16,21.0,0.761905,2002,2023
CD016064_data.rds,3::nan,9,19.0,0.473684,2002,2021
CD016064_data.rds,4::1.0,15,22.0,0.681818,2002,2024
CD016064_data.rds,4::2.0,9,34.0,0.264706,1990,2024
CD016064_data.rds,4::nan,7,29.0,0.241379,1990,2019
CD016064_data.rds,5::1.0,12,30.0,0.4,1994,2024
CD016064_data.rds,5::2.0,11,34.0,0.323529,1990,2024
CD016064_data.rds,5::nan,9,29.0,0.310345,1990,2019
CD016064_data.rds,6::1.0,7,13.0,0.538462,2002,2015
CD016064_data.rds,6::nan,23,30.0,0.766667,1994,2024
CD016064_data.rds,7::nan,18,30.0,0.6,1994,2024
